,Year,State,Unemployement,County
13959,2013,KENTUCKY,9.8,MARTIN 
13960,2013,KENTUCKY,10.0,MASON 
13961,2013,KENTUCKY,7.9,MCCRACKEN 
13962,2013,KENTUCKY,13.2,MCCREARY 
13963,2013,KENTUCKY,7.7,MCLEAN 
13964,2013,KENTUCKY,9.1,MEADE 
13965,2013,KENTUCKY,12.2,MENIFEE 
13966,2013,KENTUCKY,7.9,MERCER 
13967,2013,KENTUCKY,7.8,METCALFE 
13968,2013,KENTUCKY,7.2,MONROE 
13969,2013,KENTUCKY,8.5,MONTGOMERY 
13970,2013,KENTUCKY,10.7,MORGAN 
13971,2013,KENTUCKY,9.4,MUHLENBERG 
13972,2013,KENTUCKY,7.6,NELSON 
13973,2013,KENTUCKY,8.7,NICHOLAS 
13974,2013,KENTUCKY,9.3,OHIO 
13975,2013,KENTUCKY,5.7,OLDHAM 
13976,2013,KENTUCKY,6.4,OWEN 
13977,2013,KENTUCKY,12.7,OWSLEY 
13978,2013,KENTUCKY,8.4,PENDLETON 
13979,2013,KENTUCKY,14.0,PERRY 
13980,2013,KENTUCKY,12.0,PIKE 
13981,2013,KENTUCKY,10.8,POWELL 
13982,2013,KENTUCKY,9.3,PULASKI 
13983,2013,KENTUCKY,11.1,ROBERTSON 
13984,2013,KENTUCKY,9.3,ROCKCASTLE 
13985,2013,KENTUCKY,8.4,ROWAN 
13986,2013,KENTUCKY,11.6,RUSSELL 
13987,2013,KENTUCKY,6.1,SCOTT 
13988,2013,KENTUCKY,6.1,SHELBY 
13989,2013,KENTUCKY,7.6,SIMPSON 
13990,2013,KENTUCKY,6.5,SPENCER 
13991,2013,KENTUCKY,9.5,TAYLOR 
13992,2013,KENTUCKY,7.5,TODD 
13993,2013,KENTUCKY,9.1,TRIGG 
13994,2013,KENTUCKY,8.4,TRIMBLE 
13995,2013,KENTUCKY,7.8,UNION 
13996,2013,KENTUCKY,6.9,WARREN 
13997,2013,KENTUCKY,7.0,WASHINGTON 
13998,2013,KENTUCKY,12.0,WAYNE 
13999,2013,KENTUCKY,7.2,WEBSTER 
14000,2013,KENTUCKY,10.7,WHITLEY 
14001,2013,KENTUCKY,14.3,WOLFE 
14002,2013,KENTUCKY,5.3,WOODFORD 
14003,2013,LOUISIANA,6.0,ACADIA PARISH
14004,2013,LOUISIANA,7.6,ALLEN PARISH
14005,2013,LOUISIANA,5.6,ASCENSION PARISH
14006,2013,LOUISIANA,8.3,ASSUMPTION PARISH
14007,2013,LOUISIANA,7.4,AVOYELLES PARISH
14008,2013,LOUISIANA,7.4,BEAUREGARD PARISH
14009,2013,LOUISIANA,8.6,BIENVILLE PARISH
14010,2013,LOUISIANA,6.0,BOSSIER PARISH
14011,2013,LOUISIANA,7.9,ADDO PARISH
14012,2013,LOUISIANA,6.5,ALCASIEU PARISH
14013,2013,LOUISIANA,8.2,ALDWELL PARISH
14014,2013,LOUISIANA,5.4,AMERON PARISH
14015,2013,LOUISIANA,8.4,ATAHOULA PARISH
14016,2013,LOUISIANA,7.5,LAIBORNE PARISH
14017,2013,LOUISIANA,8.5,CORDIA PARISH
14018,2013,LOUISIANA,8.9,DE SOTO PARISH
14019,2013,LOUISIANA,6.2,EAST BATON ROUGE PARISH
14020,2013,LOUISIANA,16.9,EAST CARROLL PARISH
14021,2013,LOUISIANA,6.9,EAST FELICIANA PARISH
14022,2013,LOUISIANA,6.8,EVANGELINE PARISH
14023,2013,LOUISIANA,10.1,FRANKLIN PARISH
14024,2013,LOUISIANA,7.4,GRANT PARISH
14025,2013,LOUISIANA,6.5,IBERIA PARISH
14026,2013,LOUISIANA,8.4,IBERVILLE PARISH
14027,2013,LOUISIANA,6.6,JACKSON PARISH
14028,2013,LOUISIANA,6.2,JEFFERSON DAVIS PARISH
14029,2013,LOUISIANA,6.3,JEFFERSON PARISH
14030,2013,LOUISIANA,5.0,LA SALLE PARISH
14031,2013,LOUISIANA,4.9,LAFAYETTE PARISH
14032,2013,LOUISIANA,4.9,LAFOURCHE PARISH
14033,2013,LOUISIANA,8.3,LINCOLN PARISH
14034,2013,LOUISIANA,5.9,LIVINGSTON PARISH
14035,2013,LOUISIANA,11.0,MADISON PARISH
14036,2013,LOUISIANA,12.4,MOREHOUSE PARISH
14037,2013,LOUISIANA,8.7,NATCHITOCHES PARISH
14038,2013,LOUISIANA,7.4,ORLEANS PARISH
14039,2013,LOUISIANA,7.3,OUACHITA PARISH
14040,2013,LOUISIANA,5.7,PLAQUEMINES PARISH
14041,2013,LOUISIANA,7.6,POINTE COUPEE PARISH
14042,2013,LOUISIANA,6.9,RAPIDES PARISH
14043,2013,LOUISIANA,7.6,RED RIVER PARISH
14044,2013,LOUISIANA,9.6,RICHLAND PARISH
14045,2013,LOUISIANA,6.8,SABINE PARISH
14046,2013,LOUISIANA,7.4,SAINT BERNARD PARISH
14047,2013,LOUISIANA,6.3,SAINT CHARLES PARISH
14048,2013,LOUISIANA,11.4,SAINT HELENA PARISH
14049,2013,LOUISIANA,9.3,SAINT JAMES PARISH
14050,2013,LOUISIANA,8.7,SAINT JOHN THE BAPTIST PARISH
14051,2013,LOUISIANA,7.8,SAINT LANDRY PARISH
14052,2013,LOUISIANA,5.9,SAINT MARTIN PARISH
14053,2013,LOUISIANA,6.6,SAINT MARY PARISH
14054,2013,LOUISIANA,5.8,SAINT TAMMANY PARISH
14055,2013,LOUISIANA,8.1,TANGIPAHOA PARISH
14056,2013,LOUISIANA,9.4,TENSAS PARISH
14057,2013,LOUISIANA,5.0,TERREBONNE PARISH
14058,2013,LOUISIANA,7.8,UNION PARISH
14059,2013,LOUISIANA,5.6,VERMILION PARISH
14060,2013,LOUISIANA,8.8,VERNON PARISH
14061,2013,LOUISIANA,8.4,WASHINGTON PARISH
14062,2013,LOUISIANA,9.6,WEBSTER PARISH
14063,2013,LOUISIANA,6.2,WEST BATON ROUGE PARISH
14064,2013,LOUISIANA,12.7,WEST CARROLL PARISH
14065,2013,LOUISIANA,6.0,WEST FELICIANA PARISH
14066,2013,LOUISIANA,8.1,WINN PARISH
14067,2013,MAINE,6.6,ANDROSCOGGIN 
14068,2013,MAINE,8.6,AROOSTOOK 
14069,2013,MAINE,5.3,MBERLAND 
14070,2013,MAINE,7.7,FRANKLIN 
14071,2013,MAINE,7.9,HANCOCK 
14072,2013,MAINE,6.2,KENNEBEC 
14073,2013,MAINE,5.9,KNOX 
14074,2013,MAINE,6.7,LINCOLN 
14075,2013,MAINE,8.3,OXFORD 
14076,2013,MAINE,6.9,PENOBSCOT 
14077,2013,MAINE,8.8,PISCATAQUIS 
14078,2013,MAINE,5.6,SAGADAHOC 
14079,2013,MAINE,9.1,SOMERSET 
14080,2013,MAINE,7.0,WALDO 
14081,2013,MAINE,9.4,WASHINGTON 
14082,2013,MAINE,6.3,YORK 
14083,2013,MARYLAND,8.5,ALLEGANY 
14084,2013,MARYLAND,5.7,ANNE ARUNDEL 
14085,2013,MARYLAND,9.7,BALTIMORE CI
14086,2013,MARYLAND,6.9,BALTIMORE 
14087,2013,MARYLAND,5.9,ALVERT 
14088,2013,MARYLAND,7.0,AROLINE 
14089,2013,MARYLAND,5.5,ARROLL 
14090,2013,MARYLAND,7.7,ECIL 
14091,2013,MARYLAND,6.5,HARLES 
14092,2013,MARYLAND,9.8,DORCHESTER 
14093,2013,MARYLAND,5.8,FREDERICK 
14094,2013,MARYLAND,8.1,GARRETT 
14095,2013,MARYLAND,6.5,HARFORD 
14096,2013,MARYLAND,4.8,HOWARD 
14097,2013,MARYLAND,7.2,KENT 
14098,2013,MARYLAND,5.0,MONTGOMERY 
14099,2013,MARYLAND,6.9,PRINCE GEORGE'S 
14100,2013,MARYLAND,5.9,QUEEN ANNES 
14101,2013,MARYLAND,6.0,SAINT MARYS 
14102,2013,MARYLAND,10.7,SOMERSET 
14103,2013,MARYLAND,6.4,TALBOT 
14104,2013,MARYLAND,7.4,WASHINGTON 
14105,2013,MARYLAND,8.7,WICOMICO 
14106,2013,MARYLAND,12.6,WORCESTER 
14107,2013,MASSACHUSETTS,8.1,BARNSTABLE 
14108,2013,MASSACHUSETTS,7.4,BERKSHIRE 
14109,2013,MASSACHUSETTS,8.6,BRISTOL 
14110,2013,MASSACHUSETTS,9.1,DUKES 
14111,2013,MASSACHUSETTS,6.9,ESSEX 
14112,2013,MASSACHUSETTS,6.1,FRANKLIN 
14113,2013,MASSACHUSETTS,9.1,HAMPDEN 
14114,2013,MASSACHUSETTS,5.8,HAMPSHIRE 
14115,2013,MASSACHUSETTS,5.5,MIDDLESEX 
14116,2013,MASSACHUSETTS,7.2,NANTUCKET 
14117,2013,MASSACHUSETTS,5.8,NORFOLK 
14118,2013,MASSACHUSETTS,7.0,PLYMOUTH 
14119,2013,MASSACHUSETTS,6.2,SUFFOLK 
14120,2013,MASSACHUSETTS,7.2,WORCESTER 
14121,2013,MICHIGAN,13.4,ALCONA 
14122,2013,MICHIGAN,11.7,ALGER 
14123,2013,MICHIGAN,6.7,ALLEGAN 
14124,2013,MICHIGAN,9.7,ALPENA 
14125,2013,MICHIGAN,11.5,ANTRIM 
14126,2013,MICHIGAN,13.0,ARENAC 
14127,2013,MICHIGAN,14.5,BARAGA 
14128,2013,MICHIGAN,6.4,BARRY 
14129,2013,MICHIGAN,8.8,BAY 
14130,2013,MICHIGAN,10.4,BENZIE 
14131,2013,MICHIGAN,8.7,BERRIEN 
14132,2013,MICHIGAN,8.5,BRANCH 
14133,2013,MICHIGAN,7.9,ALHOUN 
14134,2013,MICHIGAN,8.2,ASS 
14135,2013,MICHIGAN,10.7,HARLEVOIX 
14136,2013,MICHIGAN,11.6,HEBOYGAN 
14137,2013,MICHIGAN,10.5,HIPPEWA 
14138,2013,MICHIGAN,11.8,LARE 
14139,2013,MICHIGAN,6.1,LINTON 
14140,2013,MICHIGAN,11.5,RAWFORD 
14141,2013,MICHIGAN,10.3,DELTA 
14142,2013,MICHIGAN,8.3,DICKINSON 
14143,2013,MICHIGAN,6.7,EATON 
14144,2013,MICHIGAN,11.9,EMMET 
14145,2013,MICHIGAN,9.8,GENESEE 
14146,2013,MICHIGAN,11.7,GLADWIN 
14147,2013,MICHIGAN,10.9,GOGEBIC 
14148,2013,MICHIGAN,7.7,GRAND TRAVERSE 
14149,2013,MICHIGAN,9.0,GRATIOT 
14150,2013,MICHIGAN,8.9,HILLSDALE 
14151,2013,MICHIGAN,8.9,HOUGHTON 
14152,2013,MICHIGAN,8.4,HURON 
14153,2013,MICHIGAN,7.7,INGHAM 
14154,2013,MICHIGAN,8.0,IONIA 
14155,2013,MICHIGAN,11.5,IOSCO 
14156,2013,MICHIGAN,10.2,IRON 
14157,2013,MICHIGAN,7.3,ISABELLA 
14158,2013,MICHIGAN,8.3,JACKSON 
14159,2013,MICHIGAN,6.9,KALAMAZOO 
14160,2013,MICHIGAN,11.2,KALKASKA 
14161,2013,MICHIGAN,6.3,KENT 
14162,2013,MICHIGAN,13.6,KEWEENAW 
14163,2013,MICHIGAN,13.3,LAKE 
14164,2013,MICHIGAN,11.5,LAPEER 
14165,2013,MICHIGAN,7.7,LEELANAU 
14166,2013,MICHIGAN,7.9,LENAWEE 
14167,2013,MICHIGAN,7.5,LIVINGSTON 
14168,2013,MICHIGAN,10.4,LUCE 
14169,2013,MICHIGAN,12.3,MACKINAC 
14170,2013,MICHIGAN,9.5,MACOMB 
14171,2013,MICHIGAN,10.7,MANISTEE 
14172,2013,MICHIGAN,8.2,MARQUETTE 
14173,2013,MICHIGAN,9.2,MASON 
14174,2013,MICHIGAN,10.0,MECOSTA 
14175,2013,MICHIGAN,7.8,MENOMINEE 
14176,2013,MICHIGAN,7.7,MIDLAND 
14177,2013,MICHIGAN,9.3,MISSAUKEE 
14178,2013,MICHIGAN,7.4,MONROE 
14179,2013,MICHIGAN,9.6,MONTCALM 
14180,2013,MICHIGAN,16.1,MONTMORENCY 
14181,2013,MICHIGAN,9.9,MUSKEGON 
14182,2013,MICHIGAN,8.9,NEWAYGO 
14183,2013,MICHIGAN,7.9,OAKLAND 
14184,2013,MICHIGAN,12.4,OCEANA 
14185,2013,MICHIGAN,11.8,OGEMAW 
14186,2013,MICHIGAN,13.9,ONTONAGON 
14187,2013,MICHIGAN,10.0,OSCEOLA 
14188,2013,MICHIGAN,15.6,OSCODA 
14189,2013,MICHIGAN,10.4,OTSEGO 
14190,2013,MICHIGAN,6.1,OTTAWA 
14191,2013,MICHIGAN,14.8,PRESQUE ISLE 
14192,2013,MICHIGAN,13.9,ROSCOMMON 
14193,2013,MICHIGAN,9.1,SAGINAW 
14194,2013,MICHIGAN,11.6,SAINT CLAIR 
14195,2013,MICHIGAN,7.8,SAINT JOSEPH 
14196,2013,MICHIGAN,10.5,SANILAC 
14197,2013,MICHIGAN,12.9,SCHOOLCRAFT 
14198,2013,MICHIGAN,9.4,SHIAWASSEE 
14199,2013,MICHIGAN,10.6,TUSCOLA 
14200,2013,MICHIGAN,10.1,VAN BUREN 
